,Julian day,Date,Time,Battery,20cm soil T,1.5m air T,RH,Solar rad,rainfall,Wind speed,Vector speed,Vector dir,SD dir,PAR,0.7m air T,0.7m RH,Cumulative,Tmean,Unnamed: 18
0,,,,,,,(%),(W/m2), (mm),(m/s),(m/s),(deg),(deg),,,,rainfall,,
6535,137.0,2023-05-17,300.0,12.99,11.06,6.315,80.9,0,0,2.417,2.342,358.3,14.23,0.0,6.104,83.1,80.80000000000021,,
6536,137.0,2023-05-17,330.0,12.97,11.03,6.146,80.5,0.031,0,2.381,2.33,358.9,11.91,0.0,6.046,81.8,80.80000000000021,,
6537,137.0,2023-05-17,400.0,12.99,11.01,5.457,81.8,0,0,2.09,2.001,352.8,16.68,0.0,5.308,82.9,80.80000000000021,,
6538,137.0,2023-05-17,430.0,12.96,10.99,5.386,81.1,0,0,2.134,2.094,354.5,11.15,0.0,5.182,82.4,80.80000000000021,,
6539,137.0,2023-05-17,500.0,12.98,10.97,5.476,80,0,0,2.078,2.016,352.7,13.96,0.0,5.232,81.5,80.80000000000021,,
6540,137.0,2023-05-17,530.0,12.95,10.96,5.347,80,0,0,1.294,1.212,358.5,20.18,0.0,4.984,81.6,80.80000000000021,,
6541,137.0,2023-05-17,600.0,12.97,10.94,5.698,77.1,0,0,2.027,1.951,4.366,15.75,0.0,5.06,80.3,80.80000000000021,,
6542,137.0,2023-05-17,630.0,12.94,10.93,5.914,76.1,0,0,1.908,1.838,5.853,15.47,0.0,5.47,78.6,80.80000000000021,,
6543,137.0,2023-05-17,700.0,12.96,10.91,6.756,72.8,0,0,1.885,1.813,3.019,15.81,0.0,6.239,75.7,80.80000000000021,,
6544,137.0,2023-05-17,730.0,12.92,10.9,6.428,74,0.966,0,1.528,1.464,5.344,16.32,0.0,5.868,76.5,80.80000000000021,,
6545,137.0,2023-05-17,800.0,12.97,10.88,6.127,75.2,12.65,0,1.939,1.877,1.271,14.4,0.0,5.672,77.6,80.80000000000021,,
6546,137.0,2023-05-17,830.0,13.16,10.87,8.22,68.62,71.4,0,1.917,1.868,2.554,12.94,0.0,8.05,70.8,80.80000000000021,,
6547,137.0,2023-05-17,900.0,13.73,10.86,10.01,65.83,155.1,0,1.568,1.496,9.47,17.25,0.0,10.41,66.76,80.80000000000021,,
6548,137.0,2023-05-17,930.0,13.9,10.85,12.49,62.38,232.1,0,0.812,0.772,22.31,16.12,0.0,13.29,62.09,80.80000000000021,,
6549,137.0,2023-05-17,1000.0,14.16,10.85,15.16,54.86,327.6,0,1.488,1.052,326.6,42.99,0.0,16.04,54.04,80.80000000000021,,
6550,137.0,2023-05-17,1030.0,14.64,10.86,16.37,51.76,356.6,0,1.623,1.213,301.8,40.06,0.0,17.31,50.92,80.80000000000021,,
6551,137.0,2023-05-17,1100.0,15.11,10.89,16.94,50,355.8,0,1.812,1.258,314.5,44.74,0.0,17.82,49.25,80.80000000000021,,
6552,137.0,2023-05-17,1130.0,15.07,10.93,17.87,46.81,429.9,0,2.472,2.215,269,26.13,0.0,18.89,45.38,80.80000000000021,,
6553,137.0,2023-05-17,1200.0,15.01,10.98,18.14,45.72,447.8,0,2.884,2.567,271.8,26.86,0.0,19.02,44.45,80.80000000000021,,
6554,137.0,2023-05-17,1230.0,14.93,11.04,18.17,44.96,462.4,0,3.473,3.241,257,20.93,0.0,19.21,43.26,80.80000000000021,,
6555,137.0,2023-05-17,1300.0,14.81,11.12,18.39,44.58,461.9,0,3.121,2.863,260.4,23.29,0.0,19.63,42.21,80.80000000000021,,
6556,137.0,2023-05-17,1330.0,14.71,11.19,18.48,43.76,446.6,0,3.312,3.049,259.1,22.81,0.0,19.86,41.09,80.80000000000021,,
6557,137.0,2023-05-17,1400.0,14.66,11.27,19.0,41.99,419.5,0,2.62,2.352,266.9,25.9,0.0,20.24,39.79,80.80000000000021,,
6558,137.0,2023-05-17,1430.0,14.61,11.35,18.88,40.5,381.5,0,3.363,3.168,253,19.51,0.0,19.87,38.78,80.80000000000021,,
6559,137.0,2023-05-17,1500.0,14.57,11.42,18.66,41.83,328.2,0,2.981,2.76,241.1,22.03,0.0,19.51,40.55,80.80000000000021,,
6560,137.0,2023-05-17,1530.0,14.5,11.5,18.46,43.93,267.6,0,2.33,2.145,219.2,22.81,0.0,19.29,42.86,80.80000000000021,,
6561,137.0,2023-05-17,1600.0,14.43,11.57,17.8,44.94,198.2,0,2.207,2.035,234,22.6,0.0,18.45,44.07,80.80000000000021,,
6562,137.0,2023-05-17,1630.0,14.14,11.64,15.94,50.93,71.2,0,1.969,1.849,216.6,19.88,0.0,16.35,50.43,80.80000000000021,,
6563,137.0,2023-05-17,1700.0,13.66,11.7,14.13,55.71,15.48,0,1.553,1.4,227.8,25.46,0.0,14.15,55.94,80.80000000000021,,
6564,137.0,2023-05-17,1730.0,13.18,11.75,13.75,55.24,3.728,0,2.397,2.274,249.4,18.33,0.0,13.75,55.6,80.80000000000021,,
6565,137.0,2023-05-17,1800.0,13.1,11.79,13.38,55.16,-0.105,0,2.037,1.892,250.4,21.59,0.0,13.36,55.48,80.80000000000021,,
6566,137.0,2023-05-17,1830.0,13.08,11.82,13.28,55.65,-0.128,0,2.368,2.214,259.3,20.6,0.0,13.31,55.81,80.80000000000021,,
6567,137.0,2023-05-17,1900.0,13.09,11.85,13.12,56.4,-0.031,0,2.273,2.063,250.6,24.6,0.0,13.16,56.56,80.80000000000021,,
6568,137.0,2023-05-17,1930.0,13.06,11.86,12.79,57.76,-0.004,0,1.815,1.5,237.2,32.6,0.0,12.89,57.55,80.80000000000021,,
6569,137.0,2023-05-17,2000.0,13.08,11.87,11.48,62.75,-0.001,0,0.534,0.297,84.6,48.01,0.0,11.26,63.77,80.80000000000021,,
6570,137.0,2023-05-17,2030.0,13.04,11.88,10.34,67.34,0,0,1.042,0.814,172.9,36.07,0.0,10.18,68.21,80.80000000000021,,
6571,137.0,2023-05-17,2100.0,13.06,11.88,9.53,72.9,0,0,0.823,0.39,182.4,55.98,0.0,9.3,73.2,80.80000000000021,,
6572,137.0,2023-05-17,2130.0,13.02,11.88,8.99,79.6,0,0,0.439,0.282,13.4,43.27,0.0,8.65,80.4,80.80000000000021,,
6573,137.0,2023-05-17,2200.0,13.04,11.87,8.66,81.9,-0.002,0,0.56,0.538,347.2,13.82,0.0,8.29,83.1,80.80000000000021,,
6574,137.0,2023-05-17,2230.0,13.0,11.85,8.58,82.6,-0.006,0,0.678,0.456,316.3,43.1,0.0,8.31,84.1,80.80000000000021,,
6575,137.0,2023-05-17,2300.0,13.02,11.84,8.22,84.6,-0.014,0,0.762,0.739,345,12.1,0.0,8.19,85.2,80.80000000000021,,
6576,137.0,2023-05-17,2330.0,12.99,11.82,8.5,84.7,-0.012,0,0.515,0.291,284.1,47.42,0.0,8.61,84.8,80.80000000000021,,
6577,138.0,2023-05-18,0.0,13.01,11.8,8.7,83.8,-0.015,0,0.115,0.099,243.3,15.55,0.0,8.73,84.5,80.80000000000021,10.955020833333334,
6578,138.0,2023-05-18,30.0,12.98,11.79,8.49,84.7,-0.003,0,0.19,0.131,353.8,29.35,0.0,8.69,84.4,80.80000000000021,,
6579,138.0,2023-05-18,100.0,13.0,11.78,7.91,88,-0.006,0,0.367,0.283,194.6,29.73,0.0,8.25,86.6,80.80000000000021,,
6580,138.0,2023-05-18,130.0,12.97,11.77,8.07,87.4,-0.006,0,0.425,0.345,303.7,27.32,0.0,8.24,87.4,80.80000000000021,,
6581,138.0,2023-05-18,200.0,12.99,11.76,8.26,87.3,-0.007,0,1.155,1.131,3.169,11.79,0.0,8.49,87.1,80.80000000000021,,
6582,138.0,2023-05-18,230.0,12.96,11.76,8.02,88.7,-0.007,0,1.539,1.499,0.085,12.97,0.0,8.35,88.0,80.80000000000021,,
6583,138.0,2023-05-18,300.0,12.98,11.75,7.94,91.6,-0.021,0,0.607,0.262,342.7,54.33,0.0,8.32,90.0,80.80000000000021,,
6584,138.0,2023-05-18,330.0,12.94,11.75,7.83,94.1,0,0,0.453,0.315,229.6,39.31,0.0,8.21,92.0,80.80000000000021,,
6585,138.0,2023-05-18,400.0,12.96,11.75,7.94,94.8,0,0,0.56,0.39,233.7,39.21,0.0,8.32,92.8,80.80000000000021,,
6586,138.0,2023-05-18,430.0,12.93,11.74,8.03,95.1,0,0,0.565,0.436,15.06,35.94,0.0,8.36,93.3,80.80000000000021,,
6587,138.0,2023-05-18,500.0,12.95,11.74,7.83,96,0,0,0.331,0.222,12.08,41.17,0.0,8.17,94.0,80.80000000000021,,
6588,138.0,2023-05-18,530.0,12.92,11.74,7.7,96.4,0,0,0.694,0.627,333.5,25.21,0.0,8.08,94.4,80.80000000000021,,
6589,138.0,2023-05-18,600.0,12.94,11.74,7.91,97.4,0,0,0.414,0.403,312.6,12.51,0.0,8.29,94.5,80.80000000000021,,
6590,138.0,2023-05-18,630.0,12.9,11.74,7.69,97.6,0,0,0.702,0.64,328.9,23.12,0.0,7.97,94.4,80.80000000000021,,
6591,138.0,2023-05-18,700.0,12.92,11.74,7.5,97.8,0,0,0.673,0.521,322.7,37.24,0.0,7.84,94.9,80.80000000000021,,
6592,138.0,2023-05-18,730.0,12.89,11.74,7.33,97.9,0.126,0,0.497,0.447,275,24.7,0.0,7.6,94.9,80.80000000000021,,
6593,138.0,2023-05-18,800.0,12.91,11.74,7.22,97.8,3.612,0,0.523,0.39,294.6,35.96,0.0,7.48,94.8,80.80000000000021,,
6594,138.0,2023-05-18,830.0,12.89,11.74,7.05,98,16.02,0,0.897,0.785,301.9,28.39,0.0,7.3,95.1,80.80000000000021,,
6595,138.0,2023-05-18,900.0,12.97,11.73,7.4,97.9,44.62,0,0.665,0.576,324,28.96,0.0,7.86,95.1,80.80000000000021,,
6596,138.0,2023-05-18,930.0,13.01,11.73,8.53,97.7,69.58,0,0.252,0.13,226.6,41.57,0.0,9.21,94.9,80.80000000000021,,
6597,138.0,2023-05-18,1000.0,13.16,11.72,8.93,97.2,88.6,0,0.258,0.163,49.6,39.69,0.0,9.73,93.6,80.80000000000021,,
6598,138.0,2023-05-18,1030.0,13.25,11.72,9.17,97,117.4,0,0.497,0.412,197,31.85,0.0,10.16,92.4,80.80000000000021,,
6599,138.0,2023-05-18,1100.0,13.46,11.72,9.9,96.2,141.7,0,0.425,0.409,196,14.19,0.0,11.08,90.6,80.80000000000021,,
6600,138.0,2023-05-18,1130.0,13.55,11.73,10.64,93.9,171.1,0,0.273,0.266,202.7,11.32,0.0,12.12,83.1,80.80000000000021,,
6601,138.0,2023-05-18,1200.0,13.86,11.75,12.02,91.3,342.9,0,0.369,0.24,198.8,42.93,0.0,14.13,76.7,80.80000000000021,,
6602,138.0,2023-05-18,1230.0,13.79,11.77,13.06,89.8,300.2,0,0.443,0.393,150.8,24.38,0.0,15.59,73.2,80.80000000000021,,
6603,138.0,2023-05-18,1300.0,13.72,11.8,12.76,90.5,225.8,0,0.444,0.41,140.9,20.84,0.0,14.98,74.6,80.80000000000021,,
6604,138.0,2023-05-18,1330.0,13.78,11.83,13.24,89.9,242.7,0,0.473,0.396,135.4,30.09,0.0,15.4,73.7,80.80000000000021,,
6605,138.0,2023-05-18,1400.0,13.89,11.87,13.52,89.2,228.5,0,0.457,0.395,128.3,26.73,0.0,15.61,72.8,80.80000000000021,,
6606,138.0,2023-05-18,1430.0,13.9,11.91,13.52,90.2,207.2,0,0.757,0.666,140.1,27.47,0.0,15.65,75.3,80.80000000000021,,
6607,138.0,2023-05-18,1500.0,14.24,11.95,13.3,90.8,217.4,0,0.849,0.724,136.3,30.39,0.0,15.15,76.6,80.80000000000021,,
6608,138.0,2023-05-18,1530.0,14.32,12.0,12.99,91.3,175.2,0,0.997,0.811,132.4,34.93,0.0,14.68,78.1,80.80000000000021,,
6609,138.0,2023-05-18,1600.0,14.15,12.04,12.42,92.8,121.6,0,0.677,0.534,114.7,36.11,0.0,13.6,82.7,80.80000000000021,,
6610,138.0,2023-05-18,1630.0,13.62,12.08,11.83,93.8,67.18,0,0.781,0.64,126.3,33.05,0.0,12.72,85.8,80.80000000000021,,
6611,138.0,2023-05-18,1700.0,13.39,12.12,11.46,92.2,41.03,0,0.929,0.81,132.4,28.79,0.0,12.28,85.1,80.80000000000021,,
6612,138.0,2023-05-18,1730.0,13.17,12.15,10.65,89.9,6.289,0,0.769,0.691,144.8,25.78,0.0,11.21,86.6,80.80000000000021,,
6613,138.0,2023-05-18,1800.0,13.15,12.18,9.23,92.3,-0.022,0,0.449,0.425,150.9,16.91,0.0,9.5,89.2,80.80000000000021,,
6614,138.0,2023-05-18,1830.0,13.1,12.2,8.54,94.8,-0.027,0,0.492,0.391,125.3,34.22,0.0,8.68,91.7,80.80000000000021,,
6615,138.0,2023-05-18,1900.0,13.11,12.21,8.89,94.7,0,0,0.848,0.758,186.9,25.83,0.0,9.11,93.1,80.80000000000021,,
6616,138.0,2023-05-18,1930.0,13.07,12.22,8.54,94.3,0,0,1.058,0.979,239.1,22.09,0.0,8.68,92.8,80.80000000000021,,
6617,138.0,2023-05-18,2000.0,13.09,12.21,7.82,94.5,0,0,0.535,0.49,231.5,22.04,0.0,7.93,92.9,80.80000000000021,,
6618,138.0,2023-05-18,2030.0,13.05,12.2,7.36,96,0,0,0.512,0.505,226.1,8.56,0.0,7.29,93.6,80.80000000000021,,
6619,138.0,2023-05-18,2100.0,13.07,12.18,7.4,96.6,0,0,0.519,0.5,277.8,15.22,0.0,7.27,94.4,80.80000000000021,,
6620,138.0,2023-05-18,2130.0,13.04,12.16,7.92,96,0,0,0.381,0.267,271.6,39.65,0.0,7.9,94.6,80.80000000000021,,
6621,138.0,2023-05-18,2200.0,13.06,12.14,7.68,95.8,-0.003,0,0.726,0.566,273.4,38.09,0.0,7.75,94.5,80.80000000000021,,
6622,138.0,2023-05-18,2230.0,13.03,12.11,7.16,96.1,-0.005,0,0.537,0.492,344.2,21.12,0.0,7.18,94.4,80.80000000000021,,
6623,138.0,2023-05-18,2300.0,13.05,12.08,6.715,97,-0.028,0,0.58,0.557,347.7,14.41,0.0,6.915,95.0,80.80000000000021,,
6624,138.0,2023-05-18,2330.0,13.02,12.06,6.634,97.1,-0.056,0,0.507,0.501,306.3,7.76,0.0,6.609,95.0,80.80000000000021,,
6625,139.0,2023-05-19,0.0,13.03,12.03,6.881,97.4,-0.031,0,0.644,0.614,305.5,16.34,0.0,6.663,95.4,80.80000000000021,9.142291666666667,
6626,139.0,2023-05-19,30.0,13.0,12.0,7.51,97,0.012,0,0.229,0.192,330.2,20.58,0.0,7.74,95.5,80.80000000000021,,
6627,139.0,2023-05-19,100.0,13.02,11.98,7.21,96.9,-0.003,0,0.22,0.202,0.107,14.93,0.0,7.56,95.3,80.80000000000021,,
6628,139.0,2023-05-19,130.0,12.99,11.95,7.04,97,-0.019,0,0.287,0.286,357.7,3.327,0.0,7.2,95.2,80.80000000000021,,
6629,139.0,2023-05-19,200.0,13.0,11.93,6.968,97.5,-0.008,0,0.844,0.826,345.1,10.97,0.0,7.23,95.6,80.80000000000021,,
6630,139.0,2023-05-19,230.0,12.97,11.92,7.04,97.3,-0.008,0,0.359,0.35,5.113,9.62,0.0,7.41,95.6,80.80000000000021,,
6631,139.0,2023-05-19,300.0,12.98,11.9,6.882,97.5,-0.006,0,0.412,0.409,0.051,5.466,0.0,7.33,95.7,80.80000000000021,,
6632,139.0,2023-05-19,330.0,12.95,11.89,7.06,97.7,-0.008,0,1.174,1.157,5.168,9.46,0.0,7.48,95.9,80.80000000000021,,
6633,139.0,2023-05-19,400.0,12.96,11.88,7.32,97.3,0.001,0,0.985,0.969,2.264,9.47,0.0,7.77,95.8,80.80000000000021,,
6634,139.0,2023-05-19,430.0,12.92,11.87,7.25,97.2,-0.001,0,0.685,0.682,8.4,5.17,0.0,7.7,95.7,80.80000000000021,,
6635,139.0,2023-05-19,500.0,12.93,11.86,7.37,97,0,0,0.417,0.337,275.5,30.88,0.0,7.8,95.6,80.80000000000021,,
6636,139.0,2023-05-19,530.0,12.89,11.86,7.44,96.9,0,0,0.188,0.188,259.8,0.472,0.0,7.84,95.5,80.80000000000021,,
6637,139.0,2023-05-19,600.0,12.91,11.85,7.46,97,0,0,0.564,0.461,337.7,32.25,0.0,7.85,95.4,80.80000000000021,,
6638,139.0,2023-05-19,630.0,12.87,11.85,7.44,97.3,0,0,0.722,0.712,7.86,7.5,0.0,7.87,95.5,80.80000000000021,,
6639,139.0,2023-05-19,700.0,12.89,11.85,7.45,97.9,0,0,1.501,1.488,4.989,7.61,0.0,7.93,95.8,80.80000000000021,,
6640,139.0,2023-05-19,730.0,12.86,11.85,7.62,97.9,0.022,0,0.344,0.333,348.9,11.63,0.0,8.11,95.9,80.80000000000021,,
6641,139.0,2023-05-19,800.0,12.88,11.84,7.79,98,1.56,0,0.355,0.325,276.6,21.67,0.0,8.3,95.9,80.80000000000021,,
6642,139.0,2023-05-19,830.0,12.86,11.84,7.99,97.9,10.36,0,0.096,0.096,241.3,3.943,0.0,8.53,95.8,80.80000000000021,,
6643,139.0,2023-05-19,900.0,12.91,11.84,8.22,98,25.67,0,0.348,0.342,213.1,8.9,0.0,8.86,95.7,80.80000000000021,,
6644,139.0,2023-05-19,930.0,12.88,11.83,8.64,97.9,29.98,0,0.043,0.043,226.4,0.247,0.0,9.29,95.5,80.80000000000021,,
6645,139.0,2023-05-19,1000.0,12.95,11.84,8.85,97.8,46.33,0,0.14,0.133,211.5,13.56,0.0,9.55,95.2,80.80000000000021,,
6646,139.0,2023-05-19,1030.0,12.9,11.84,8.8,97.9,37.24,0,0.473,0.473,190.1,1.82,0.0,9.61,95.1,80.80000000000021,,
6647,139.0,2023-05-19,1100.0,12.95,11.85,9.13,97.8,45.63,0,0.196,0.196,186.9,0.709,0.0,9.87,95.0,80.80000000000021,,
6648,139.0,2023-05-19,1130.0,12.95,11.85,9.58,97.6,64.37,0,0.422,0.397,166.6,18.14,0.0,10.43,94.7,80.80000000000021,,
6649,139.0,2023-05-19,1200.0,12.97,11.87,9.36,97.7,45.11,0,0.941,0.911,176.1,14.41,0.0,10.22,94.5,80.80000000000021,,
6650,139.0,2023-05-19,1230.0,12.91,11.88,9.47,97.7,44.48,0,0.67,0.65,167.1,14.16,0.0,10.25,94.6,80.80000000000021,,
6651,139.0,2023-05-19,1300.0,13.07,11.9,9.67,97.6,95.4,0,1.444,1.413,174.3,11.85,0.0,10.55,94.5,80.80000000000021,,
6652,139.0,2023-05-19,1330.0,13.22,11.91,10.03,97.4,151.7,0,1.496,1.455,176.3,13.33,0.0,11.09,94.3,80.80000000000021,,
6653,139.0,2023-05-19,1400.0,13.5,11.93,10.34,96.7,182.4,0,1.604,1.539,190.6,16.28,0.0,11.54,93.5,80.80000000000021,,
6654,139.0,2023-05-19,1430.0,13.56,11.95,10.72,96,177.7,0,1.494,1.449,179.8,14.04,0.0,12.02,92.2,80.80000000000021,,
6655,139.0,2023-05-19,1500.0,13.37,11.98,10.7,95.9,44.48,0,0.189,0.179,139,13.69,0.0,11.79,91.2,80.80000000000021,,
6656,139.0,2023-05-19,1530.0,13.18,12.0,10.61,96.4,39.11,0,0.245,0.239,127.9,10.81,0.0,11.52,92.0,80.80000000000021,,
6657,139.0,2023-05-19,1600.0,13.11,12.03,10.44,96.6,25.77,0,0.076,0.076,148.2,2.763,0.0,11.24,92.5,80.80000000000021,,
6658,139.0,2023-05-19,1630.0,12.99,12.06,10.33,96.9,20.33,0,0.388,0.371,142.6,15.79,0.0,11.13,92.8,80.80000000000021,,
6659,139.0,2023-05-19,1700.0,12.94,12.09,9.91,97.3,10.23,0,0.715,0.7,158.2,11.09,0.0,10.67,93.3,80.80000000000021,,
6660,139.0,2023-05-19,1730.0,12.88,12.11,9.72,97.5,2.21,0,0.41,0.387,166,17.88,0.0,10.41,93.6,80.80000000000021,,
6661,139.0,2023-05-19,1800.0,12.89,12.13,9.61,97.6,0,0,0.047,0.047,199.5,0.174,0.0,10.23,94.0,80.80000000000021,,
6662,139.0,2023-05-19,1830.0,12.87,12.14,9.53,97.7,0,0,0.086,0.086,199.5,0.192,0.0,10.12,94.4,80.80000000000021,,
6663,139.0,2023-05-19,1900.0,12.89,12.16,9.49,97.8,0,0,0.088,0.088,199.6,0.253,0.0,10.07,94.7,80.80000000000021,,
6664,139.0,2023-05-19,1930.0,12.86,12.17,9.41,97.8,0,0,0.272,0.246,161.8,21.33,0.0,10.0,94.8,80.80000000000021,,
6665,139.0,2023-05-19,2000.0,12.88,12.18,9.34,97.9,0,0,0.551,0.548,162.8,5.818,0.0,9.96,94.8,80.80000000000021,,
6666,139.0,2023-05-19,2030.0,12.85,12.19,9.3,98,0,0,0.216,0.216,170.6,2.314,0.0,9.89,94.8,80.80000000000021,,
6667,139.0,2023-05-19,2100.0,12.87,12.19,9.24,98,0,0,0.353,0.178,61.33,52.76,0.0,9.83,94.9,80.80000000000021,,
6668,139.0,2023-05-19,2130.0,12.85,12.2,9.15,98,0,0,0.331,0.219,153.3,35.29,0.0,9.75,95.0,80.80000000000021,,
6669,139.0,2023-05-19,2200.0,12.87,12.21,9.12,98,0,0,0.307,0.186,142.8,44.43,0.0,9.71,95.0,80.80000000000021,,
6670,139.0,2023-05-19,2230.0,12.84,12.21,9.1,98,0,0,0.751,0.676,138.4,25.11,0.0,9.67,95.1,80.80000000000021,,
6671,139.0,2023-05-19,2300.0,12.86,12.22,9.05,98,0,0,1.039,0.99,158.2,17.58,0.0,9.63,95.2,80.80000000000021,,
6672,139.0,2023-05-19,2330.0,12.84,12.22,8.95,98,0,0,0.775,0.723,137.8,20.96,0.0,9.53,95.1,80.80000000000021,,
6673,140.0,2023-05-20,0.0,12.86,12.22,8.88,98,0,0,0.861,0.822,155.1,17.09,0.0,9.47,95.1,80.80000000000021,8.740208333333333,
6674,140.0,2023-05-20,30.0,12.83,12.23,8.87,97.9,0,0,0.776,0.728,151.5,20.04,0.0,9.45,95.1,80.80000000000021,,
6675,140.0,2023-05-20,100.0,12.86,12.23,8.83,97.9,0,0,0.883,0.819,143.4,21.93,0.0,9.41,95.1,80.80000000000021,,
6676,140.0,2023-05-20,130.0,12.83,12.23,8.74,97.9,0,0,1.097,1.024,146.1,20.82,0.0,9.33,95.1,80.80000000000021,,
6677,140.0,2023-05-20,200.0,12.85,12.23,8.69,97.7,0,0,1.41,1.341,154.8,17.95,0.0,9.3,95.0,80.80000000000021,,
6678,140.0,2023-05-20,230.0,12.83,12.23,8.67,97.6,0,0,1.344,1.281,156.9,17.48,0.0,9.27,95.0,80.80000000000021,,
6679,140.0,2023-05-20,300.0,12.85,12.23,8.64,97.4,0,0,1.176,1.098,155.7,20.96,0.0,9.23,94.9,80.80000000000021,,
6680,140.0,2023-05-20,330.0,12.82,12.23,8.63,97.1,0,0,1.258,1.18,153.2,20.12,0.0,9.22,94.7,80.80000000000021,,
6681,140.0,2023-05-20,400.0,12.85,12.24,8.69,96.8,0,0,1.942,1.873,162.5,15.18,0.0,9.26,94.6,80.80000000000021,,
6682,140.0,2023-05-20,430.0,12.82,12.23,8.79,96.9,0,0,2.02,1.929,164.8,17.13,0.0,9.38,94.5,80.80000000000021,,
6683,140.0,2023-05-20,500.0,12.85,12.23,8.75,97.3,0,0,2.098,2.002,161.6,17.36,0.0,9.35,94.7,80.80000000000021,,
6684,140.0,2023-05-20,530.0,12.82,12.23,8.77,97.3,0,0,2.127,2.012,157.5,18.8,0.0,9.36,94.8,80.80000000000021,,
6685,140.0,2023-05-20,600.0,12.85,12.23,8.79,97.2,0,0,2.738,2.633,164.5,15.83,0.0,9.38,94.7,80.80000000000021,,
6686,140.0,2023-05-20,630.0,12.82,12.23,8.82,96.8,0,0,2.427,2.344,167.4,15.01,0.0,9.4,94.6,80.80000000000021,,
6687,140.0,2023-05-20,700.0,12.85,12.23,8.83,96.7,0,0,1.543,1.452,156.9,19.71,0.0,9.44,94.3,80.80000000000021,,
6688,140.0,2023-05-20,730.0,12.82,12.23,8.78,96.7,0.282,0,2.222,2.117,162.3,17.59,0.0,9.4,94.2,80.80000000000021,,
6689,140.0,2023-05-20,800.0,12.85,12.23,8.85,96.2,5.076,0,2.509,2.401,164.1,16.8,0.0,9.46,93.9,80.80000000000021,,
6690,140.0,2023-05-20,830.0,12.83,12.23,8.98,95.6,19.14,0,2.824,2.71,165,16.28,0.0,9.62,93.3,80.80000000000021,,
6691,140.0,2023-05-20,900.0,12.88,12.23,9.16,95.4,32.37,0,2.613,2.497,164,17.08,0.0,9.85,92.8,80.80000000000021,,
6692,140.0,2023-05-20,930.0,12.88,12.23,9.31,95.6,60.19,0,2.422,2.239,157.1,22.28,0.0,10.1,92.5,80.80000000000021,,
6693,140.0,2023-05-20,1000.0,12.97,12.23,9.41,96.1,68.8,0,2.244,2.084,159.4,21.67,0.0,10.26,92.6,80.80000000000021,,
6694,140.0,2023-05-20,1030.0,12.94,12.24,9.5,96.4,67.47,0,2.144,1.996,156.7,21.25,0.0,10.39,92.8,80.80000000000021,,
6695,140.0,2023-05-20,1100.0,13.02,12.24,9.65,96.1,88.4,0,2.326,2.157,156.7,21.87,0.0,10.52,92.7,80.80000000000021,,
6696,140.0,2023-05-20,1130.0,13.08,12.25,9.99,95.3,120.7,0,2.51,2.331,161.3,21.66,0.0,10.94,91.8,80.80000000000021,,
6697,140.0,2023-05-20,1200.0,13.26,12.26,10.25,94.7,134.6,0,2.463,2.299,161.1,20.88,0.0,11.32,90.7,80.80000000000021,,
6698,140.0,2023-05-20,1230.0,13.3,12.27,10.31,95.5,133.4,0,2.582,2.43,162.5,19.66,0.0,11.4,91.0,80.80000000000021,,
6699,140.0,2023-05-20,1300.0,13.38,12.29,10.4,95.2,143.1,0,3.401,3.264,167.6,16.24,0.0,11.4,91.0,80.80000000000021,,
6700,140.0,2023-05-20,1330.0,13.34,12.31,10.5,94.4,122.3,0,3.038,2.861,162.8,19.55,0.0,11.55,90.0,80.80000000000021,,
6701,140.0,2023-05-20,1400.0,13.39,12.33,10.45,95.1,115.6,0,2.784,2.623,162.3,19.51,0.0,11.52,90.4,80.80000000000021,,
6702,140.0,2023-05-20,1430.0,13.3,12.35,10.43,95.6,114.1,0,2.713,2.561,161.7,19.18,0.0,11.44,91.1,80.80000000000021,,
6703,140.0,2023-05-20,1500.0,13.35,12.37,10.44,95.5,96.2,0,2.835,2.68,162.4,18.95,0.0,11.44,91.0,80.80000000000021,,
6704,140.0,2023-05-20,1530.0,13.24,12.39,10.44,95.2,76.3,0,2.789,2.659,166.1,17.49,0.0,11.35,90.8,80.80000000000021,,
6705,140.0,2023-05-20,1600.0,13.26,12.42,10.28,96.2,80,0,2.735,2.57,161.1,19.94,0.0,11.18,91.7,80.80000000000021,,
6706,140.0,2023-05-20,1630.0,13.17,12.44,10.15,96.4,49.05,0,2.572,2.428,162.5,19.14,0.0,11.03,92.1,80.80000000000021,,
6707,140.0,2023-05-20,1700.0,13.04,12.45,9.89,96.7,11.12,0,2.966,2.823,164.2,17.8,0.0,10.6,92.8,80.80000000000021,,
6708,140.0,2023-05-20,1730.0,12.91,12.47,9.67,96.5,1.895,0,3.529,3.406,168.7,15.14,0.0,10.33,93.1,80.80000000000021,,
6709,140.0,2023-05-20,1800.0,12.89,12.49,9.61,95.4,0.009,0,4.475,4.323,174.2,14.9,0.0,10.21,92.6,80.80000000000021,,
6710,140.0,2023-05-20,1830.0,12.84,12.5,9.65,94.6,0,0,4.305,4.141,170.1,15.83,0.0,10.29,91.4,80.80000000000021,,
6711,140.0,2023-05-20,1900.0,12.86,12.5,9.67,94.5,0,0,4.003,3.82,167.4,17.33,0.0,10.3,91.0,80.80000000000021,,
6712,140.0,2023-05-20,1930.0,12.83,12.5,9.74,93.6,0,0,4.442,4.267,171.3,16.09,0.0,10.41,90.0,80.80000000000021,,
